Subject ID	Study UID	Series ID	MFR	MFS	VRX	VRY	VRZ	ROWS	COLS	TR	TE	NUM	MEAN	RNG	VAR	CV	CPP	PSNR	SNR1	SNR2	SNR3	SNR4	CNR	CVP	CJV	EFC	FBER	t-SNE_x	t_SNE_y	UMAP_x	UMAP_y
TCGA-VS-A8QA	1.3.6.1.4.1.14519.5.2.1.6354.4022.190449812649709074744420518613	1.3.6.1.4.1.14519.5.2.1.6354.4022.223927518787320828137169928828	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	6266.67	116.81	55	730.2711766156166	2358.6111111111113	195197.74116763106	60.804036841926404	0.11852113405863444	11.692246836370876	19.40385365733898	86.1327939163788	9.7792865740781	12.637420385660924	11.874674271642444	0.18626317367428968	0.6635533574968123	2.369678516155236	2660.9014524804197	86.87398529052734	124.7251434326172	9.111402499999999	-1.4811251
TCGA-VS-A8QC	1.3.6.1.4.1.14519.5.2.1.6354.4022.284117199737605263136731758352	1.3.6.1.4.1.14519.5.2.1.6354.4022.896707622035506419662103788260	SIEMENS	1.5	0.98	0.98	3.0	252	256	4730.0	117.0	30	177.71045128676258	576.2413793103449	14829.077237757954	68.66582106607288	0.15801751398296385	9.308369599098821	6.248652293520764	19.861287448550232	4.1863369962760535	7.670306271138762	6.8007972297727814	0.2968597455554781	0.924439461901068	3.5725563083106517	121.46755908752613	95.3340072631836	-25.69662666320801	7.138439699999999	2.034668
TCGA-VS-A8QF	1.3.6.1.4.1.14519.5.2.1.6354.4022.104699354411122334439224274397	1.3.6.1.4.1.14519.5.2.1.6354.4022.633277351646789246300943036629	Philips Medical Systems	3.0	0.33	0.33	3.0	720	720	3254.05	100.0	20	224.41154469905703	749.2105263157895	22334.75105816778	66.51561928964828	0.030814906189083818	9.346514078007168	7.818501895739473	34.93461190416512	12.334690473474968	8.99114946426008	8.120019420845988	0.08929253132836264	0.7864789255741541	2.9606985836479387	9094.494883040936	-63.155357360839844	41.704193115234375	7.9259944	3.8870218
TCGA-VS-A8QH	1.3.6.1.4.1.14519.5.2.1.6354.4022.794341166824742945008939221582	1.3.6.1.4.1.14519.5.2.1.6354.4022.139678928209429686368071881524	Philips Medical Systems	3.0	0.29	0.29	3.0	448	448	3669.45	90.0	25	136.30252327134176	318.4583333333333	3927.0731360702052	46.357167219211064	0.13218769410840508	6.582425752573882	2.088227173421856	9.693337882756497	18.739898691119574	6.564843183374838	5.344396739231217	0.07313456591337862	0.9446097497373068	3.7946574454743285	9.166702648801033	-105.9141845703125	-23.47896957397461	7.819035	4.6805105000000005
TCGA-VS-A8QM	1.3.6.1.4.1.14519.5.2.1.6354.4022.236576520182223060678506247742	1.3.6.1.4.1.14519.5.2.1.6354.4022.320350822380664745769488750909	SIEMENS	1.5	0.74	0.74	3.0	252	256	5680.0	117.0	35	259.1488370068388	876.3235294117646	35976.51962030021	72.86368188890843	0.5785073388079192	9.280433982286796	5.454930067166842	20.431930828162514	11.884115966990118	8.191059970188585	7.145888551407936	0.18148269963460734	1.0916605090179914	3.5160699230385286	115.81037189485313	116.15666961669922	-44.36423110961914	6.8571024000000005	1.4634848
TCGA-VS-A94W	1.3.6.1.4.1.14519.5.2.1.6354.4022.540073106388365545116203594392	1.3.6.1.4.1.14519.5.2.1.6354.4022.101214212112371847815826942572	GE MEDICAL SYSTEMS	1.5	0.47	0.47	3.0	512	512	4583.34	111.46	40	487.4267561650638	1539.4871794871797	76660.30055133706	56.7537023989744	0.1941048059708033	9.266749428927088	7.8231817958542464	34.67779487817275	5.641390643135611	8.871851977911337	8.097424504698598	0.22338709009947225	0.6861254012733362	3.203515915492935	423.6693773521221	26.66657829284668	10.78356647491455	8.798095	1.4103072
TCGA-VS-A94X	1.3.6.1.4.1.14519.5.2.1.6354.4022.286199584741403384682436360974	1.3.6.1.4.1.14519.5.2.1.6354.4022.262079468285726695252620813371	Philips Medical Systems	3.0	0.3	0.3	3.0	576	576	5080.78	90.0	36	165.768994981571	508.22857142857146	10293.855278426783	60.98875459488502	0.09862681663015324	8.72877462384349	5.573272142717944	23.180956956811446	8.778197866244339	7.9500037949064515	6.990145650108588	0.17418539064504673	0.7709592604430517	3.242303355177799	2359.1510547457074	2.270538091659546	-28.869951248168945	8.503746000000001	3.95247
TCGA-VS-A94Y	1.3.6.1.4.1.14519.5.2.1.6354.4022.178902182412044552101212532192	1.3.6.1.4.1.14519.5.2.1.6354.4022.344677958070908298639051741419	Philips Medical Systems	3.0	0.29	0.29	3.0	560	560	5080.78	90.0	35	97.44710815095335	343.94117647058823	3810.443876092553	63.956602275031024	0.09250305981767708	9.629608621239347	9.353850413513225	45.11925731947176	12.01440220967001	11.833343921414777	11.09036573019235	0.15377733102872534	0.838926255348927	3.369848405173148	338.55179141326687	-24.88030815124512	-80.55792236328125	8.405123	5.7036633000000005
TCGA-VS-A94Z	1.3.6.1.4.1.14519.5.2.1.6354.4022.188390496445723909797406891450	1.3.6.1.4.1.14519.5.2.1.6354.4022.266334209079056759240404190071	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	6716.67	116.81	60	510.9639399298269	1692.2372881355932	85157.48608498147	57.556640645036	0.16724109649658206	11.174359499444423	12.127097968330805	55.663872532395686	5.246257900618863	12.461657393817616	10.94458373192806	0.25109280272996337	0.6583204188993947	2.7004939832374917	1615.3029755564962	56.78679275512695	81.29357147216797	9.709074000000001	-0.9726640999999999
TCGA-VS-A950	1.3.6.1.4.1.14519.5.2.1.6354.4022.967326336771774703910637601170	1.3.6.1.4.1.14519.5.2.1.6354.4022.938048188003254348272745862570	Philips Medical Systems	3.0	0.28	0.28	3.0	704	704	6792.07	90.0	50	107.71438525771568	380.73469387755097	4133.5026814262255	59.76945500069942	0.0581138740805917	10.061170545633297	6.0946269789423395	31.137190780357408	11.672033488151774	10.460961344019886	9.652953025143688	0.13794456940567626	0.7633198069557215	3.1803026647818045	650.2074108299781	-38.972816467285156	-102.4871063232422	9.486396000000001	5.350377
TCGA-VS-A952	1.3.6.1.4.1.14519.5.2.1.6354.4022.210654150860800761736421976730	1.3.6.1.4.1.14519.5.2.1.6354.4022.308920871781504049192011910424	Philips Medical Systems	3.0	0.29	0.29	3.0	448	448	4233.99	90.0	30	87.58145311866487	252.4827586206896	2364.7338800913512	56.66743678696905	0.07774942547061928	8.132664431997487	2.8502442965231967	12.953505581450393	14.89927729699982	7.352168573867343	6.425987185301683	0.09345361019962667	0.9908504095150704	3.690670624109615	6.991195121389804	-78.91089630126953	-20.03122329711914	7.9361567	4.848304
TCGA-VS-A953	1.3.6.1.4.1.14519.5.2.1.6354.4022.164790346064985709118838845692	1.3.6.1.4.1.14519.5.2.1.6354.4022.128185898428688905099393575372	Philips Medical Systems	3.0	0.3	0.3	3.0	576	576	6492.11	90.0	45	98.04150269728643	389.5	3480.3381382651532	60.29664958439808	0.07964858409397797	10.934636604570274	5.298519428854639	29.491327561292227	8.476092228740724	11.571274522840321	10.430225926948612	0.16071186505694904	0.7910710456331533	3.3723304580179185	592.5561238662128	12.138547897338867	-89.29997253417969	9.265794999999999	5.0215545
TCGA-VS-A954	1.3.6.1.4.1.14519.5.2.1.6354.4022.144666629924269458521714848916	1.3.6.1.4.1.14519.5.2.1.6354.4022.325825990265784103207151041646	Philips Medical Systems	3.0	0.29	0.29	3.0	512	512	5080.78	90.0	35	83.7555071933349	308.29411764705884	2437.236326041409	59.33334522016264	0.0822130231296315	10.09281687921522	7.817096018393722	43.35351026921639	8.04895513350885	11.726367657593794	10.658646214743172	0.17296652076959165	0.949675320808114	3.5506709805228485	4.917308496222711	-3.612823486328125	-73.43318939208984	8.480792999999998	5.4213247
TCGA-VS-A957	1.3.6.1.4.1.14519.5.2.1.6354.4022.151180148923962302085890620051	1.3.6.1.4.1.14519.5.2.1.6354.4022.749019361564446721400124069785	GE MEDICAL SYSTEMS	1.5	0.47	0.47	3.0	512	512	3233.34	120.79	25	243.1029646430996	1050.0416666666667	16551.572785285196	52.989908016165145	0.2137202024459839	11.673341541986668	3.317140929969495	17.673673017142207	3.872434319813672	8.562750006177701	7.651546830450893	0.4455910436742668	0.7531949554934441	3.4666553955783463	0.0	42.57168960571289	-35.20123672485352	7.949455	2.064829
TCGA-VS-A958	1.3.6.1.4.1.14519.5.2.1.6354.4022.288565426959524514449058353717	1.3.6.1.4.1.14519.5.2.1.6354.4022.127295743179837531675176590766	GE MEDICAL SYSTEMS	1.5	0.43	0.43	3.0	512	512	3233.34	121.21	25	352.44048255777045	1320.2916666666667	41121.2396838655	56.5944115042	0.2459496061007181	10.717403344242918	4.520772948503871	21.5116654565545	4.787772503513835	8.140222048861741	7.1761935912429	0.2947936622554208	0.8088151684927217	3.254174399783422	72.71624214657591	32.15109634399414	-13.664752006530762	8.111296000000001	1.5614633999999998
TCGA-VS-A959	1.3.6.1.4.1.14519.5.2.1.6354.4022.183449280428742691531828761656	1.3.6.1.4.1.14519.5.2.1.6354.4022.616502797555426616813361738832	Philips Medical Systems	3.0	0.3	0.3	3.0	576	576	4516.25	90.0	32	124.37162139871742	336.03225806451616	4454.227606643108	53.77055252261036	0.08464115314491237	7.6438687192561074	6.489573659004568	27.859608969617394	18.178978749442606	7.381613769373683	6.4848993258033465	0.12422500254396175	0.7262207213832923	3.501851333534725	9.772502664179036	-89.71900939941406	-47.79833602905274	8.003444	4.6866536
TCGA-VS-A9U5	1.3.6.1.4.1.14519.5.2.1.6354.4022.103121890887590476071235252386	1.3.6.1.4.1.14519.5.2.1.6354.4022.231292338573271709525816461419	GE MEDICAL SYSTEMS	1.5	0.51	0.51	3.0	512	512	4350.0	111.24	38	769.1515611562493	2115.0810810810813	151109.656945325	50.5874071126758	0.11792630118292732	8.480536828478039	6.2715264943748	29.968516213732904	14.304093726555495	9.610104710947668	8.266935820092646	0.12488484981065726	0.6296418804723017	3.151664878686768	787.8608043386932	3.1851723194122314	58.40037536621094	9.275447	1.4455178
TCGA-VS-A9U6	1.3.6.1.4.1.14519.5.2.1.6354.4022.108327574845015611987150644154	1.3.6.1.4.1.14519.5.2.1.6354.4022.331941498912331722460238485230	GE MEDICAL SYSTEMS	1.5	0.45	0.45	3.0	512	512	11500.0	121.68	39	214.0757199151067	889.7894736842105	13666.233737813183	54.78376883169351	0.12814588295786006	11.661463038507039	5.254855560259314	28.79143065363101	3.9839069978785684	9.825546361436936	9.037683639189877	0.27569679866495594	0.7499204950325113	3.3604632922590496	89.68308643377075	40.74904251098633	-74.89314270019531	9.36416	4.0862527
TCGA-VS-A9U7	1.3.6.1.4.1.14519.5.2.1.6354.4022.290600681862915909609594392312	1.3.6.1.4.1.14519.5.2.1.6354.4022.158134146592479678358537045125	GE MEDICAL SYSTEMS	1.5	0.41	0.41	3.0	512	512	5316.66	99.22	24	449.7710011249861	1354.7826086956522	70679.79226465753	59.04372713888802	0.09976685565450916	8.726140652086414	7.44627279179091	31.05753928047428	6.964178098800052	7.8133546646867975	7.006934960954915	0.17494149855465602	0.7266380639084172	3.199795872763987	121.36125344421691	4.031200885772705	-1.8725423812866209	8.574986	1.5608335
TCGA-VS-A9UA	1.3.6.1.4.1.14519.5.2.1.6354.4022.407370446563436732862773468369	1.3.6.1.4.1.14519.5.2.1.6354.4022.332502860071425582162582850267	GE MEDICAL SYSTEMS	1.5	0.84	0.84	5.0	512	512	5083.34	118.04	42	329.39706496826165	1244.2439024390244	22943.21403814996	45.67212128753939	0.004077341498398199	12.4106049617711	11.95092144318374	81.07862704447575	6.116238259622589	14.81107263013782	14.021177202276109	0.22947147015674274	0.5091189309644889	2.84473516034914	11957.232349637097	33.450401306152344	132.86030578613278	10.193482000000001	-1.1852192
TCGA-VS-A9UB	1.3.6.1.4.1.14519.5.2.1.6354.4022.171923586375504940854270684124	1.3.6.1.4.1.14519.5.2.1.6354.4022.206051330660720552381908210643	Philips Medical Systems	1.5	0.39	0.39	5.0	640	640	2855.73	100.0	28	136.85470714376765	397.22222222222223	6163.700292489445	57.29692324062761	0.10176286485460068	8.824260602741004	9.866247184015284	38.400698597511656	9.665808243340576	8.255042807474503	7.451283680728499	0.21921796908072846	0.6511477287489256	3.1182555037611475	5307.722222222223	-61.13521194458008	13.922494888305664	8.315466	3.7144334000000003
TCGA-VS-A9UC	1.3.6.1.4.1.14519.5.2.1.6354.4022.286722251804649221771022449678	1.3.6.1.4.1.14519.5.2.1.6354.4022.140277713571865296079746460794	Philips Medical Systems	3.0	0.28	0.28	3.0	640	640	6492.11	90.0	46	97.60957114015152	355.5777777777778	4320.610953662762	68.05179341975868	0.0844776407877604	9.805642110430792	5.778512470634923	27.67083719721293	13.71784536908902	10.322601942418247	9.235435686843065	0.11217173299937266	1.0095397092383749	3.208334665438014	297.8428792723924	-13.26767349243164	-104.41627502441406	8.9979	5.5465693
TCGA-VS-A9UD	1.3.6.1.4.1.14519.5.2.1.6354.4022.245417014564065800241641311620	1.3.6.1.4.1.14519.5.2.1.6354.4022.409756337144880273355178343261	Philips Medical Systems	3.0	0.29	0.29	3.0	512	512	4890.29	90.0	35	168.47195947489962	514.6176470588234	7883.706561421603	53.03039886250535	0.1814125706167782	8.657269068952889	6.536453170185442	29.786740850885106	7.257876058581086	8.506992170828878	7.847452793353423	0.22480347407708176	0.6819727211651132	3.5733105392381903	0.4435948731612642	-22.22056579589844	-12.682904243469238	8.649613	3.2770202000000004
TCGA-VS-A9UH	1.3.6.1.4.1.14519.5.2.1.6354.4022.297172792655628684276047750767	1.3.6.1.4.1.14519.5.2.1.6354.4022.149177297741992809735427366539	GE MEDICAL SYSTEMS	1.5	0.43	0.43	3.0	512	512	4116.67	110.92	35	760.0182279211986	2353.382352941177	190477.92922218886	57.468682193116074	0.0841821922975428	9.4721798893434	10.57144629320904	47.48302635784341	8.111321472633065	10.540581768236699	9.649614234984565	0.1819689889499544	0.6792241320880185	3.01712653514466	202.10666101523591	29.95476531982422	58.368446350097656	9.029199	0.99402845
TCGA-VS-A9UI	1.3.6.1.4.1.14519.5.2.1.6354.4022.276796229409907365834106317322	1.3.6.1.4.1.14519.5.2.1.6354.4022.571258044733896735862229117573	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	6483.34	116.93	58	483.9982386126552	1466.561403508772	47844.14747300709	45.29679868859915	0.07321096721448396	10.851963802300991	11.637590206793337	60.841214664512215	4.736081573655817	11.155970234625904	10.319953258380528	0.2938654685068956	0.5196939595104778	2.836894301041585	2444.8056182038954	78.85889434814453	74.54074096679688	9.967507000000001	-0.92234325
TCGA-VS-A9UJ	1.3.6.1.4.1.14519.5.2.1.6354.4022.974337239083900932398289044458	1.3.6.1.4.1.14519.5.2.1.6354.4022.247583205696468200002328495200	GE MEDICAL SYSTEMS	1.5	0.72	0.72	5.0	512	512	6783.34	118.04	55	554.9725717032541	2046.462962962963	81315.61537037091	51.494105015124035	0.07857383622063531	12.986326631264115	9.550586325755091	53.31188639471187	6.591206590938933	15.75138337179418	14.074431187498154	0.18592437169503895	0.6222941440875258	2.574149927512149	1242.3953798585194	44.3326301574707	102.76791381835938	10.015974	-1.3483955
TCGA-VS-A9UL	1.3.6.1.4.1.14519.5.2.1.6354.4022.235949905575743709787633160929	1.3.6.1.4.1.14519.5.2.1.6354.4022.320792863844027809598204985424	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	5816.67	116.81	52	719.5783911013016	2505.921568627451	174709.90244303786	57.99219554179609	0.05380891351138845	12.63311363503139	15.785109869595521	78.99374351486149	8.869270195184846	13.44389593718192	12.569225619796786	0.1951346472217076	0.6426464314149163	2.336576680888533	1485.3521259511374	70.10035705566406	103.54139709472656	9.635563000000001	-1.4854615
TCGA-VS-A9UM	1.3.6.1.4.1.14519.5.2.1.6354.4022.208631692507069214475695870144	1.3.6.1.4.1.14519.5.2.1.6354.4022.151029192029135163930559302265	Philips Medical Systems	3.0	0.29	0.29	3.5	512	512	4989.65	70.0	40	61.86864115286183	309.948717948718	1821.9366214981671	68.32265000611388	0.058252090062850564	12.480397937304929	4.556627661339268	32.245402050333574	18.223227290677308	19.921646300576533	18.140141089975266	0.09258630001158803	1.0005334112958109	3.415741752896868	172.3270268479116	1.588167428970337	-132.07493591308594	8.230473	5.8058057000000005
TCGA-VS-A9UO	1.3.6.1.4.1.14519.5.2.1.6354.4022.441364602428869321931956204173	1.3.6.1.4.1.14519.5.2.1.6354.4022.239938243990815177012701875731	GE MEDICAL SYSTEMS	1.5	0.41	0.41	3.0	512	512	4266.66	100.98	36	709.8549952848798	2578.6285714285714	236010.79309491266	67.34134256067833	0.22713606698172434	10.49651965856768	8.288806049653704	36.40502488524083	11.93345564516754	8.329318799198113	7.307084627855276	0.17820951817787228	0.8413633401035567	2.8654410419871814	94.9993997421426	45.67946243286133	37.4384994506836	9.127746	0.84223217
TCGA-VS-A9UP	1.3.6.1.4.1.14519.5.2.1.6354.4022.150434287160579134865806659066	1.3.6.1.4.1.14519.5.2.1.6354.4022.782647362752518944775677214557	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	6483.34	116.81	54	525.4792528152559	1955.1698113207547	102138.6045299986	61.25586566376407	0.0917492812534548	12.865570812342176	17.6381480311937	89.94506131694109	8.488193560545296	14.731668352032328	13.889642590923893	0.1608481937464979	0.6886479514054366	2.405501778820621	1656.0407975993994	61.50678634643555	124.02776336669922	9.475055000000001	-1.625176
TCGA-VS-A9UQ	1.3.6.1.4.1.14519.5.2.1.6354.4022.184560275899677804701382180793	1.3.6.1.4.1.14519.5.2.1.6354.4022.149562918899509499722145450372	GE MEDICAL SYSTEMS	1.5	0.43	0.43	3.0	512	512	3266.67	113.51	28	473.250751035336	1538.2592592592596	86281.84867063268	61.99631812622339	0.1324596405029297	9.144420661148713	5.245145205251457	22.603900150998964	8.220692953492582	7.853259079704528	7.040683627109545	0.1905103792120342	0.8038085409440869	3.2053242104713173	9131.72256978494	-26.10698318481445	41.80986785888672	8.806747	1.9223533
TCGA-VS-A9UR	1.3.6.1.4.1.14519.5.2.1.6354.4022.238895602722524345153802578443	1.3.6.1.4.1.14519.5.2.1.6354.4022.320381645255020777098829716161	GE MEDICAL SYSTEMS	1.5	0.66	0.66	5.0	512	512	4250.0	116.81	55	468.742054729153	1624.6851851851852	91578.7364477147	64.9422559098919	0.004953225453694661	12.549047270260816	16.357717558670352	71.45976699515113	7.1842443196175765	14.176542087104334	13.017826677029245	0.23868966743686296	0.720589804892757	2.277384337752047	1905.58670116573	93.01079559326172	99.66324615478516	9.388508999999999	-1.5583022
TCGA-VS-A9UT	1.3.6.1.4.1.14519.5.2.1.6354.4022.297308076588978449615235472347	1.3.6.1.4.1.14519.5.2.1.6354.4022.324532507692035859279854327863	Philips Medical Systems	3.0	0.3	0.3	3.0	576	576	9314.77	90.0	65	116.77869161894137	410.265625	4102.330258619597	55.30601049576818	0.10708655840084877	10.526286914351024	6.400138338784248	34.38143877171502	11.8933045581308	10.737189600783873	9.756157013952796	0.11265056624416347	0.6826316024452539	3.2159596602717886	3332.273475876027	-55.18528747558594	-122.65931701660156	9.622102	4.700245400000001
TCGA-VS-A9UU	1.3.6.1.4.1.14519.5.2.1.6354.4022.417444696205232112630381988742	1.3.6.1.4.1.14519.5.2.1.6354.4022.702826447088017420205145895633	Philips Medical Systems	3.0	0.28	0.28	3.0	640	640	7607.12	90.0	55	393.8778184690892	1262.9814814814815	54389.677478158665	59.343729182497604	0.3646086968315973	8.809918112623555	7.192308132358898	33.08600687217244	13.241783771834118	10.15793291811814	9.448034859141565	0.15310204206638048	0.7183414330500868	3.2066891644415816	104.60219418311192	-75.17047882080078	-98.81893920898438	9.606874000000001	4.932453
TCGA-VS-A9UV	1.3.6.1.4.1.14519.5.2.1.6354.4022.378000920776830206566003085148	1.3.6.1.4.1.14519.5.2.1.6354.4022.303561915086044177292341960315	Philips Medical Systems	3.0	0.29	0.29	3.0	512	512	5363.05	90.0	38	85.75389660607398	319.0810810810812	1991.4435209016428	51.31615621185182	0.08784861178011508	10.70394109590445	5.000009882449953	26.956839893032374	6.825841891554201	9.536797823375133	8.450778653787872	0.2259740537980653	0.6825275516638393	3.548235835530086	869.9244744744742	-18.72969055175781	-34.905899047851555	9.044141999999999	3.6999521
TCGA-VS-A9UY	1.3.6.1.4.1.14519.5.2.1.6354.4022.131835773579324023880387452530	1.3.6.1.4.1.14519.5.2.1.6354.4022.136135093597321030584010216666	Philips Medical Systems	3.0	0.29	0.29	3.0	560	560	5363.05	90.0	38	90.45669581632868	327.1081081081081	2997.1730336966125	59.719411242616346	0.08787826849489798	10.232632980519245	4.595851957178182	23.779711226505505	10.884672817085507	10.087552886439298	9.149240408164054	0.11627970746142426	0.8142434301940221	3.3492386293893217	1252.3296219126655	-20.726070404052734	-56.96370697021485	8.603363	5.0808544
TCGA-VS-A9UZ	1.3.6.1.4.1.14519.5.2.1.6354.4022.144555662303230104915640911251	1.3.6.1.4.1.14519.5.2.1.6354.4022.327293881779189080803465530474	SIEMENS	1.5	0.9	0.9	3.0	252	256	4730.0	117.0	30	242.05655141229488	754.9310344827586	20769.65756604587	59.72932831965355	0.22006130375102625	9.297466180090678	7.388652492217089	24.507745733205986	4.652266359316386	8.517408401314025	7.8662349069033874	0.270703967559464	0.7684526503973098	3.6683078173035986	159.1692095466924	88.24945068359375	-5.606301307678223	7.328982400000001	1.7041628
